date_sold,bedrooms,bathrooms,m2_living,m2_total,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_total15,price,yr_built_bins,renovated,basement_cat,month,year
06/05/2014,2,1,72.46,1518.39,1,False,0,1,1,72.46,,1942,0,98168,47.4739,-122.28,157.93,964.98,78000,1900-1947,True,no_basement,6,2014
09/04/2015,4,2,164.44,1196.12,1,False,0,3,3,164.44,,1988,0,98028,47.7438,-122.247,199.74,1196.12,400000,1983-2001,True,no_basement,9,2015
06/05/2015,3,1,99.41,418.52,1,False,2,4,3,99.41,,1919,0,98136,47.5305,-122.384,128.21,418.52,640500,1900-1947,True,no_basement,6,2015
30/04/2015,3,2,179.3,1015.33,1,False,0,3,3,117.06,62.24,1964,0,98155,47.7657,-122.272,188.59,812.89,570000,1947-1965,True,medium,4,2015
25/06/2014,3,2,180.23,268.02,2,False,2,3,3,180.23,,1900,0,98119,47.6308,-122.369,236.9,334.45,1330000,1900-1947,True,no_basement,6,2014
03/04/2015,3,3,133.78,682.83,1,False,0,4,3,96.62,37.16,1980,0,98058,47.4431,-122.138,140.28,682.83,330490,1965-1983,True,small,3,2015
19/08/2014,3,3,161.65,489.32,2,False,0,3,3,161.65,,1999,0,98038,47.3777,-122.023,202.53,464.51,325000,1983-2001,True,no_basement,8,2014
21/04/2015,3,3,161.65,489.32,2,False,0,3,3,161.65,,1999,0,98038,47.3777,-122.023,202.53,464.51,335000,1983-2001,True,no_basement,4,2015
13/11/2014,5,3,205.31,1254.18,1,False,0,5,3,135.64,69.68,1963,0,98188,47.4468,-122.282,147.71,1007.99,314000,1947-1965,True,medium,11,2014
23/09/2014,4,2,203.46,336.49,2,False,0,5,3,184.88,18.58,1925,0,98115,47.6887,-122.312,134.71,286.32,625000,1900-1947,True,small,9,2014
17/06/2014,3,3,240.62,717.21,2,False,0,3,4,240.62,,1988,0,98007,47.659,-122.146,241.55,881.64,809000,1983-2001,True,no_basement,6,2014
18/08/2014,3,3,259.2,1810.2,2,False,0,3,4,259.2,,1990,0,98059,47.4688,-122.124,239.69,1659.14,535000,1983-2001,True,no_basement,8,2014
21/08/2014,5,2,202.53,852.66,1,False,0,3,3,105.91,96.62,1963,0,98188,47.4364,-122.28,198.81,860.37,275000,1947-1965,True,large,8,2014
17/04/2015,4,3,239.69,1105.54,1,False,0,4,3,150.5,89.19,1967,0,98058,47.4475,-122.159,145.86,870.96,358000,1965-1983,True,large,4,2015
13/03/2015,3,3,261.98,752.51,1,False,0,4,3,159.79,102.19,1947,0,98168,47.4944,-122.304,96.62,752.51,297975,1900-1947,True,large,3,2015
04/05/2015,2,2,120.77,2066.05,1,False,0,4,3,120.77,,1945,1986,98059,47.4801,-122.092,120.77,1375.88,492000,1900-1947,True,no_basement,4,2015
26/06/2014,2,1,66.89,746.93,1,False,0,3,2,66.89,,1943,0,98166,47.4662,-122.359,213.68,882.57,210000,1900-1947,True,no_basement,6,2014
27/08/2014,3,3,209.96,422.71,2,False,0,4,3,128.21,81.75,1928,0,98126,47.5714,-122.376,173.73,425.68,622500,1900-1947,True,large,8,2014
22/10/2014,3,3,144.0,101.45,3,False,0,3,3,129.13,14.86,2004,0,98102,47.6355,-122.324,144.0,100.24,550000,2001-2015,True,small,10,2014
26/02/2015,3,2,129.13,715.35,1,False,0,5,3,129.13,,1965,0,98058,47.4559,-122.183,117.06,715.35,190000,1947-1965,True,no_basement,2,2015
28/07/2014,4,3,221.11,869.75,2,False,0,3,3,221.11,,2000,0,98023,47.3148,-122.349,203.46,914.16,340000,1983-2001,True,no_basement,7,2014
25/07/2014,3,3,245.26,554.07,2,False,0,3,4,245.26,,2003,0,98052,47.7043,-122.128,248.98,484.11,678000,2001-2015,True,no_basement,7,2014
28/04/2015,5,2,209.96,1112.04,1,False,0,4,3,116.13,93.83,1962,0,98031,47.3896,-122.218,181.16,1112.04,275000,1947-1965,True,large,4,2015
15/09/2014,3,3,159.79,624.3,1,False,0,4,3,117.99,41.81,1947,0,98122,47.6138,-122.298,157.0,301.75,493000,1900-1947,True,small,9,2014
16/12/2014,3,1,99.41,1300.63,1,False,0,3,3,99.41,,1960,0,98178,47.4971,-122.279,85.47,1161.28,147000,1947-1965,True,no_basement,12,2014
04/02/2015,3,3,185.8,671.22,2,False,0,4,3,185.8,,1985,0,98030,47.349,-122.167,181.16,693.42,334000,1983-2001,True,no_basement,4,2015
03/07/2014,4,3,260.13,1002.04,1,False,0,3,3,131.92,128.21,1970,0,98008,47.5959,-122.116,198.81,1002.23,605000,1965-1983,True,large,3,2014
27/04/2015,3,2,134.71,5705.96,1,False,0,4,3,134.71,,1976,0,98092,47.3343,-122.16,209.59,7648.46,365000,1965-1983,True,no_basement,4,2015
25/11/2014,3,1,150.5,985.69,1,False,0,4,2,150.5,,1958,0,98059,47.474,-122.125,156.08,1002.88,345000,1947-1965,True,no_basement,11,2014
30/10/2014,3,3,251.77,2163.88,1,False,4,3,4,193.24,58.53,1956,0,98177,47.7608,-122.374,225.75,1858.05,999000,1947-1965,True,medium,10,2014
02/04/2015,2,2,141.21,392.05,1,False,0,4,3,78.04,63.17,1910,0,98117,47.6876,-122.366,104.05,529.54,470000,1900-1947,True,medium,2,2015
24/06/2014,5,3,253.62,2096.99,1,False,0,3,3,193.24,60.39,1968,1992,98075,47.5951,-122.037,209.96,1436.08,599000,1965-1983,True,medium,6,2014
17/09/2014,3,3,161.65,964.14,1,False,0,5,3,161.65,,1977,0,98042,47.3815,-122.09,131.92,944.54,255000,1965-1983,True,no_basement,9,2014
06/02/2015,4,2,167.22,2661.65,1,False,0,4,3,167.22,,1975,0,98031,47.3926,-122.166,167.22,486.25,295000,1965-1983,True,no_basement,6,2015
27/06/2014,4,4,385.54,1504.74,2,False,0,3,4,385.54,,2006,0,98003,47.3423,-122.183,336.12,1413.04,550000,2001-2015,True,no_basement,6,2014
31/07/2014,5,4,303.79,379.04,2,False,0,3,4,202.53,101.26,2011,0,98115,47.6754,-122.327,130.99,379.04,1310000,2001-2015,True,large,7,2014
05/05/2015,2,1,99.41,557.41,1,False,0,4,1,99.41,,1922,0,98178,47.495,-122.227,177.44,557.41,225000,1900-1947,True,no_basement,5,2015
23/12/2014,4,1,182.09,768.95,1,True,4,4,3,122.63,59.46,1923,1986,98198,47.3648,-122.325,180.23,780.56,520000,1900-1947,True,medium,12,2014
26/08/2014,3,4,148.64,174.84,2,False,0,3,3,126.35,22.3,2000,0,98133,47.7151,-122.355,129.13,128.11,345000,1983-2001,True,small,8,2014
20/05/2014,4,2,153.29,722.32,1,False,0,4,3,106.84,46.45,1950,0,98133,47.715,-122.354,129.13,668.9,475000,1947-1965,True,small,5,2014
08/10/2014,5,2,201.6,799.89,1,False,0,4,3,114.27,87.33,1959,0,98008,47.6111,-122.126,155.15,799.89,497500,1947-1965,True,large,8,2014
20/11/2014,3,3,346.53,35612.04,2,False,0,4,4,207.17,139.35,1990,0,98038,47.4257,-122.03,180.23,20234.11,649500,1983-2001,True,large,11,2014
25/08/2014,4,3,304.72,635.92,2,False,0,3,4,304.72,,2003,0,98052,47.7042,-122.107,304.72,693.7,734500,2001-2015,True,no_basement,8,2014
18/12/2014,3,1,80.82,746.93,1,False,0,3,3,80.82,,1953,0,98177,47.7048,-122.368,133.78,746.93,276000,1947-1965,True,no_basement,12,2014
30/06/2014,2,1,83.61,2675.59,1,False,0,1,2,83.61,,1928,0,98065,47.5245,-121.822,126.35,668.9,235000,1900-1947,True,no_basement,6,2014
12/08/2014,2,1,130.06,1003.34,1,False,0,4,3,130.06,,1974,0,98011,47.7726,-122.21,144.93,1047.94,325000,1965-1983,True,no_basement,12,2014
28/05/2014,4,3,156.08,886.75,1,False,0,4,3,100.33,55.74,1979,0,98028,47.739,-122.243,175.59,886.75,425000,1965-1983,True,medium,5,2014
30/04/2015,4,2,222.04,2227.05,2,False,0,3,3,159.79,62.24,1949,0,98023,47.3197,-122.343,181.16,2113.53,307000,1947-1965,True,medium,4,2015
28/05/2014,3,3,213.68,510.96,2,False,0,4,3,185.8,27.87,1921,0,98144,47.5785,-122.293,195.09,464.51,635000,1900-1947,True,small,5,2014
14/05/2014,3,2,124.49,694.26,1,False,0,4,3,124.49,,1973,0,98002,47.3087,-122.206,140.28,765.51,223000,1965-1983,True,no_basement,5,2014
13/04/2015,3,3,241.55,1010.22,2,False,0,3,4,241.55,,1994,0,98042,47.3815,-122.146,260.13,1068.75,425000,1983-2001,True,no_basement,4,2015
06/05/2015,3,3,152.36,718.13,1,False,0,4,3,113.34,39.02,1989,0,98038,47.3576,-122.039,144.93,702.9,190000,1983-2001,True,small,6,2015
18/09/2014,4,2,182.09,573.86,1,False,0,4,3,182.09,,1967,0,98023,47.3131,-122.383,186.73,758.27,275000,1965-1983,True,no_basement,9,2014
06/06/2014,3,3,137.5,182.18,2,False,0,3,3,137.5,,2005,0,98029,47.5478,-122.0,130.06,105.72,450000,2001-2015,True,no_basement,6,2014
19/05/2014,4,4,465.44,3201.41,2,False,0,3,5,465.44,,1988,0,98006,47.5469,-122.127,442.21,3201.41,1470000,1983-2001,True,no_basement,5,2014
22/12/2014,4,2,143.07,464.51,2,False,0,4,3,143.07,,1913,0,98105,47.6713,-122.3,166.3,371.61,550000,1900-1947,True,no_basement,12,2014
04/12/2014,4,3,374.4,951.32,2,False,2,3,3,307.51,66.89,1943,1994,98177,47.7168,-122.365,231.33,713.49,835000,1900-1947,True,medium,4,2014
18/06/2014,6,3,280.56,1280.47,2,False,0,3,3,280.56,,1952,2002,98040,47.5722,-122.226,159.79,1254.18,900000,1947-1965,True,no_basement,6,2014
24/11/2014,2,2,147.71,870.96,1,False,0,3,3,84.54,63.17,1983,0,98055,47.4585,-122.205,144.93,791.9,290000,1965-1983,True,medium,11,2014
08/08/2014,4,3,270.35,848.29,2,False,0,3,4,270.35,,2014,0,98033,47.6826,-122.186,174.66,1041.62,1040000,2001-2015,True,no_basement,8,2014
05/01/2015,4,3,280.56,1408.77,1,False,0,4,3,160.72,119.84,1976,0,98004,47.5882,-122.192,241.55,1073.58,780000,1965-1983,True,large,5,2015
18/12/2014,3,2,212.75,1040.51,2,False,0,3,4,212.75,,1979,0,98052,47.6517,-122.124,209.03,929.02,572500,1965-1983,True,no_basement,12,2014
24/03/2015,3,2,202.53,856.56,1,False,0,4,3,101.26,101.26,1938,0,98001,47.3547,-122.285,190.45,2081.01,389000,1900-1947,True,large,3,2015
21/08/2014,4,2,254.55,937.01,1,False,0,3,3,133.78,120.77,1972,0,98168,47.5112,-122.329,158.86,914.16,350000,1965-1983,True,large,8,2014
28/07/2014,4,3,254.55,3080.45,2,False,0,3,4,254.55,,1993,0,98042,47.3333,-122.074,254.55,3351.36,476000,1983-2001,True,no_basement,7,2014
04/09/2014,2,3,216.46,334.45,2,False,0,5,4,173.73,42.74,1927,1979,98112,47.6316,-122.282,274.06,668.9,1050000,1900-1947,True,small,4,2014
17/12/2014,3,3,213.68,668.9,1,False,0,4,3,144.0,69.68,1978,0,98003,47.324,-122.328,185.8,682.83,287000,1965-1983,True,medium,12,2014
07/11/2014,4,4,144.0,612.78,2,False,0,5,3,144.0,,1907,0,98107,47.6711,-122.398,170.01,450.58,707500,1900-1947,True,no_basement,7,2014
01/08/2014,4,3,162.58,1057.32,1,False,0,4,3,149.57,13.01,1947,0,98155,47.7425,-122.321,100.33,1056.76,464500,1900-1947,True,small,1,2014
03/12/2014,3,2,202.53,464.51,1,False,3,4,3,101.26,101.26,1941,0,98116,47.5787,-122.402,192.31,464.51,720000,1900-1947,True,large,3,2014
24/12/2014,3,3,149.57,793.76,2,False,0,5,3,149.57,,1994,0,98038,47.3714,-122.054,170.94,760.87,319000,1983-2001,True,no_basement,12,2014
16/09/2014,3,1,145.86,848.76,1,False,0,3,3,145.86,,1953,0,98133,47.7688,-122.337,128.21,847.92,330000,1947-1965,True,no_basement,9,2014
20/05/2014,3,2,105.91,894.46,1,False,0,4,3,105.91,,1969,0,98023,47.2933,-122.372,140.28,894.93,120750,1965-1983,True,no_basement,5,2014
21/10/2014,3,2,105.91,894.46,1,False,0,4,3,105.91,,1969,0,98023,47.2933,-122.372,140.28,894.93,195000,1965-1983,True,no_basement,10,2014
26/01/2015,4,2,230.4,593.0,1,False,0,3,3,128.21,102.19,1946,0,98119,47.6445,-122.374,133.78,557.41,650000,1900-1947,True,large,1,2015
13/05/2014,3,2,157.0,760.87,1,False,0,4,3,157.0,,1958,0,98005,47.5857,-122.172,170.94,808.71,530000,1947-1965,True,no_basement,5,2014
07/04/2015,4,3,270.35,745.73,1,False,0,5,3,167.22,103.12,1970,0,98117,47.6939,-122.391,222.04,711.63,825000,1965-1983,True,large,7,2015
22/08/2014,4,2,148.64,1397.62,1,False,0,3,3,148.64,,1972,0,98034,47.72,-122.216,154.22,752.69,436000,1965-1983,True,no_basement,8,2014
14/01/2015,2,1,93.83,1323.3,1,True,4,1,1,93.83,,1926,0,98136,47.5476,-122.399,169.08,1467.11,658000,1900-1947,True,no_basement,1,2015
13/08/2014,3,2,171.87,889.07,1,False,0,4,3,88.26,83.61,1940,0,98115,47.697,-122.322,132.85,592.72,547500,1900-1947,True,large,8,2014
03/12/2014,3,2,199.74,234.76,2,False,0,4,3,130.06,69.68,1906,0,98103,47.6629,-122.329,149.57,340.3,762000,1900-1947,True,medium,3,2014
26/01/2015,3,2,246.19,685.43,1,False,0,3,3,135.64,110.55,1952,0,98155,47.7525,-122.315,148.64,707.54,340000,1947-1965,True,large,1,2015
21/11/2014,4,2,233.18,538.83,1,False,2,4,4,170.01,63.17,1953,0,98199,47.648,-122.41,203.46,538.83,880000,1947-1965,True,medium,11,2014
21/05/2014,4,3,301.0,334.45,2,False,0,3,4,191.38,109.62,2008,0,98109,47.6405,-122.356,169.08,334.45,1220000,2001-2015,True,large,5,2014
08/04/2015,4,3,319.58,1352.1,2,True,4,3,3,201.6,117.99,2012,0,98155,47.7364,-122.286,294.5,1097.18,1950000,2001-2015,True,large,8,2015
23/09/2014,3,2,106.84,580.55,1,False,0,3,3,106.84,,1952,2006,98155,47.7489,-122.284,229.47,720.09,382500,1947-1965,True,no_basement,9,2014
05/01/2015,3,2,175.59,885.82,1,False,0,3,3,112.41,63.17,1976,0,98055,47.4872,-122.223,189.52,1031.96,344500,1965-1983,True,medium,5,2015
12/04/2015,4,3,132.85,687.76,1,False,0,3,3,95.69,37.16,1982,0,98106,47.5346,-122.344,137.5,711.91,375000,1965-1983,True,small,12,2015
01/07/2014,1,1,34.37,167.32,1,False,0,5,1,34.37,,1923,0,98117,47.6778,-122.389,124.49,464.51,276000,1900-1947,True,no_basement,1,2014
01/07/2014,5,4,290.78,1122.91,2,False,0,3,3,202.53,88.26,1975,0,98027,47.5336,-122.052,223.89,961.54,500000,1965-1983,True,large,1,2014
02/07/2014,4,3,195.56,566.05,2,False,0,3,3,195.56,,2003,0,98042,47.3531,-122.147,179.3,745.26,330000,2001-2015,True,no_basement,2,2014
22/08/2014,3,1,82.68,554.16,1,False,0,3,3,82.68,,1950,0,98155,47.7518,-122.279,179.3,696.77,328000,1947-1965,True,no_basement,8,2014
25/02/2015,3,2,124.49,668.9,1,False,0,3,3,124.49,,1972,0,98034,47.718,-122.193,160.72,819.4,450000,1965-1983,True,no_basement,2,2015
15/07/2014,4,3,212.75,1130.99,1,True,4,3,3,138.42,74.32,1948,0,98178,47.5114,-122.245,212.75,871.33,840500,1947-1965,True,medium,7,2014
14/08/2014,3,3,257.34,868.64,2,False,3,3,3,257.34,,1957,2000,98056,47.5253,-122.201,247.12,900.69,679000,1947-1965,True,no_basement,8,2014
05/06/2014,3,2,175.59,877.93,1,False,0,3,3,101.26,74.32,1957,0,98146,47.4829,-122.341,136.57,752.51,270000,1947-1965,True,medium,5,2014
14/01/2015,5,3,293.57,749.26,2,False,0,3,3,293.57,,1977,0,98027,47.5678,-122.089,235.97,735.51,757500,1965-1983,True,no_basement,1,2015
12/11/2014,2,3,170.01,265.33,2,False,0,3,3,170.01,,2005,0,98029,47.5524,-121.996,171.87,247.77,524950,2001-2015,True,no_basement,12,2014
23/07/2014,4,3,274.06,4613.34,1,False,0,4,3,274.06,,1960,1998,98010,47.3596,-121.922,159.79,5079.15,424900,1947-1965,True,no_basement,7,2014
07/01/2015,3,1,132.85,802.68,1,False,0,5,3,132.85,,1954,0,98006,47.572,-122.147,132.85,914.16,551100,1947-1965,True,no_basement,7,2015
07/11/2014,3,2,131.92,1175.68,1,False,0,5,3,131.92,,1968,0,98056,47.5309,-122.186,187.66,896.97,421000,1965-1983,True,no_basement,7,2014
01/08/2014,4,2,228.54,702.34,2,False,0,4,3,228.54,,1952,0,98177,47.7256,-122.367,256.41,828.5,635000,1947-1965,True,no_basement,1,2014
09/12/2014,3,1,124.49,568.56,2,False,0,4,3,124.49,,1920,0,98108,47.5272,-122.322,117.06,557.41,255000,1900-1947,True,no_basement,9,2014
10/03/2015,4,1,142.14,735.79,1,False,0,3,3,95.69,46.45,1955,0,98166,47.4544,-122.36,157.0,735.79,419950,1947-1965,True,small,10,2015
10/12/2014,6,3,246.19,1195.65,1,False,0,4,3,246.19,,1977,0,98022,47.2069,-121.989,134.71,805.28,325000,1965-1983,True,no_basement,10,2014
21/04/2015,4,3,155.8,334.45,2,False,0,3,3,155.8,,2012,0,98092,47.32,-122.178,155.8,334.45,281000,2001-2015,False,no_basement,4,2015
10/06/2014,3,2,190.45,1101.45,1,False,0,3,3,135.64,54.81,1962,0,98006,47.5735,-122.162,248.05,1101.45,655275,1947-1965,True,medium,10,2014
25/08/2014,3,2,234.11,367.8,1,False,0,5,3,117.99,116.13,1931,0,98105,47.6693,-122.289,154.22,367.8,861000,1900-1947,True,large,8,2014
16/10/2014,3,4,243.4,1035.67,2,False,4,4,4,191.38,52.03,1977,0,98008,47.5845,-122.115,240.62,1002.97,850000,1965-1983,True,medium,10,2014
19/11/2014,3,3,153.29,620.12,1,False,0,3,3,119.84,33.44,1990,0,98023,47.2899,-122.372,174.66,620.12,246000,1983-2001,True,small,11,2014
16/12/2014,2,1,65.03,449.28,1,False,0,4,2,65.03,,1926,0,98125,47.7139,-122.288,110.55,654.96,380000,1900-1947,True,no_basement,12,2014
20/10/2014,4,3,318.65,697.51,2,False,0,3,4,318.65,,1998,0,98052,47.6866,-122.11,288.93,812.06,813000,1983-2001,True,no_basement,10,2014
20/11/2014,4,3,291.71,1026.48,2,False,0,3,4,291.71,,1988,0,98004,47.5817,-122.192,255.48,1026.48,990000,1983-2001,True,no_basement,11,2014
05/11/2014,3,3,218.32,348.38,2,False,0,3,3,161.65,56.67,2003,0,98117,47.6767,-122.365,147.71,436.64,650000,2001-2015,True,medium,5,2014
22/05/2014,4,3,184.88,574.14,2,False,0,3,3,184.88,,1990,0,98023,47.3083,-122.36,177.44,574.14,273000,1983-2001,True,no_basement,5,2014
24/07/2014,4,3,190.45,1367.89,2,False,0,3,3,190.45,,1989,0,98019,47.73,-121.969,178.37,1192.96,398000,1983-2001,True,no_basement,7,2014
22/08/2014,2,1,86.4,805.0,1,False,0,4,2,86.4,,1938,0,98168,47.4822,-122.318,151.43,1149.67,200000,1900-1947,True,no_basement,8,2014
15/05/2014,3,1,114.27,1143.16,1,False,0,3,3,114.27,,1955,1990,98004,47.6095,-122.195,195.09,739.5,839000,1947-1965,True,no_basement,5,2014
04/11/2014,3,3,173.73,848.66,1,False,0,3,3,116.13,57.6,1984,0,98074,47.6269,-122.06,144.0,845.41,502000,1983-2001,True,medium,4,2014
17/06/2014,3,3,196.02,712.1,1,False,0,4,3,126.35,69.68,1973,0,98023,47.3082,-122.372,154.22,783.72,305000,1965-1983,True,medium,6,2014
18/06/2014,5,4,293.57,929.02,2,False,0,4,3,293.57,,1980,0,98027,47.52,-122.047,197.88,929.02,574950,1965-1983,True,no_basement,6,2014
18/08/2014,3,1,104.05,801.84,1,False,0,3,3,104.05,,1942,0,98125,47.7077,-122.314,125.42,716.65,311000,1900-1947,True,no_basement,8,2014
22/11/2014,3,3,255.48,576.27,1,True,4,5,3,150.5,104.98,1959,0,98074,47.6163,-122.068,238.76,651.15,1650000,1947-1965,True,large,11,2014
06/05/2014,3,1,114.27,888.89,1,False,0,5,3,114.27,,1962,0,98056,47.539,-122.179,117.99,889.54,387000,1947-1965,True,no_basement,6,2014
05/08/2014,3,2,110.55,1920.48,2,False,3,3,3,110.55,,1948,0,98166,47.4459,-122.359,199.74,1508.64,375000,1947-1965,True,no_basement,5,2014
25/09/2014,2,1,68.75,319.03,1,False,0,5,2,68.75,,1920,0,98022,47.2088,-121.992,107.77,557.41,175000,1900-1947,True,no_basement,9,2014
12/06/2014,4,3,164.44,543.94,2,False,0,3,3,164.44,,2003,0,98038,47.3483,-122.053,166.3,527.59,248000,2001-2015,True,no_basement,12,2014
03/04/2015,4,3,159.79,724.92,1,False,0,3,3,125.42,34.37,1955,0,98146,47.5119,-122.337,159.79,724.92,336750,1947-1965,False,small,3,2015
04/06/2014,4,3,257.34,4228.35,2,False,0,4,4,257.34,,1989,0,98077,47.7751,-122.088,273.13,4598.2,685000,1983-2001,True,no_basement,4,2014
15/07/2014,4,3,216.46,363.9,2,False,0,3,4,216.46,,2004,0,98029,47.5527,-121.99,243.4,408.77,645000,2001-2015,True,no_basement,7,2014
18/12/2014,3,3,154.22,686.36,2,False,0,3,3,154.22,,2003,0,98038,47.3865,-122.027,208.1,578.6,279000,2001-2015,True,no_basement,12,2014
16/04/2015,2,3,160.72,96.34,4,False,0,3,3,160.72,,2008,0,98118,47.5594,-122.285,118.91,95.32,479000,2001-2015,True,no_basement,4,2015
28/01/2015,3,3,174.66,676.24,1,False,0,3,3,118.91,55.74,1962,0,98155,47.7574,-122.322,187.66,768.67,466000,1947-1965,True,medium,1,2015
20/04/2015,4,3,203.46,626.16,2,False,0,3,3,203.46,,1995,0,98038,47.3804,-122.027,181.16,664.25,361500,1983-2001,True,no_basement,4,2015
02/12/2014,3,2,159.79,669.08,1,False,0,3,3,159.79,,1995,0,98056,47.5044,-122.19,159.79,708.38,404000,1983-2001,True,no_basement,2,2014
16/03/2015,4,4,219.25,775.18,2,False,0,3,3,219.25,,1990,0,98058,47.4403,-122.126,172.8,781.31,319000,1983-2001,True,no_basement,3,2015
16/03/2015,3,2,138.42,941.29,1,False,0,4,2,138.42,,1969,0,98059,47.4779,-122.145,159.79,921.13,320000,1965-1983,True,no_basement,3,2015
17/11/2014,4,4,324.23,522.58,2,False,0,3,4,242.47,81.75,2014,0,98103,47.6685,-122.332,180.23,464.51,1310000,2001-2015,True,large,11,2014
23/09/2014,3,3,220.18,826.83,1,False,4,4,4,155.15,65.03,1971,0,98006,47.5648,-122.156,263.84,832.03,1000000,1965-1983,True,medium,9,2014
07/11/2014,4,3,212.75,847.27,2,False,0,4,3,212.75,,1977,0,98006,47.5613,-122.128,212.75,847.27,660000,1965-1983,False,no_basement,7,2014
21/04/2015,4,3,166.3,334.45,2,False,0,3,3,166.3,,1901,0,98122,47.6117,-122.313,164.44,289.76,546000,1900-1947,True,no_basement,4,2015
09/07/2014,4,2,169.08,465.9,1,False,0,4,2,110.55,58.53,1926,0,98108,47.5569,-122.31,142.14,848.2,300000,1900-1947,True,medium,9,2014
16/10/2014,2,2,163.51,1114.83,1,False,0,4,3,163.51,,1964,0,98052,47.6288,-122.109,204.38,1123.0,500000,1947-1965,True,no_basement,10,2014
10/09/2014,4,3,225.75,516.16,2,False,0,4,3,225.75,,2003,0,98042,47.3762,-122.126,225.75,516.16,381500,2001-2015,False,no_basement,10,2014
27/04/2015,3,3,244.33,1198.35,2,False,0,4,4,244.33,,1966,0,98040,47.5479,-122.233,291.71,1423.26,990000,1965-1983,True,no_basement,4,2015
16/01/2015,4,3,222.04,430.97,2,False,0,3,3,222.04,,2006,0,98038,47.3527,-121.999,222.04,420.01,278226,2001-2015,True,no_basement,1,2015
27/01/2015,2,2,139.35,386.29,1,False,0,4,3,113.34,26.01,1947,0,98103,47.7006,-122.35,117.99,379.13,340000,1900-1947,True,small,1,2015
13/08/2014,4,3,233.18,1114.83,1,False,0,3,3,141.21,91.97,1977,0,98023,47.3086,-122.384,205.31,772.95,305000,1965-1983,True,large,8,2014
13/06/2014,4,3,224.82,955.5,1,False,4,3,3,157.93,66.89,1958,0,98146,47.4871,-122.36,235.97,919.73,760000,1947-1965,True,medium,6,2014
29/10/2014,4,2,201.6,924.19,2,False,0,3,3,201.6,,1952,0,98148,47.4263,-122.331,139.35,905.8,195000,1947-1965,True,no_basement,10,2014
15/04/2015,4,2,182.09,570.23,1,False,0,4,3,117.06,65.03,1960,0,98115,47.6968,-122.299,185.8,655.61,564000,1947-1965,True,medium,4,2015
24/12/2014,4,3,211.82,794.31,1,False,0,3,3,154.22,57.6,1977,0,98034,47.701,-122.231,240.62,882.57,539500,1965-1983,True,medium,12,2014
18/09/2014,4,2,146.79,950.39,1,False,0,3,2,73.39,73.39,1945,2008,98178,47.5002,-122.246,104.98,646.14,299980,1900-1947,True,medium,9,2014
13/10/2014,4,3,171.87,527.13,2,False,0,3,3,171.87,,1993,0,98042,47.3536,-122.142,162.58,638.7,290000,1983-2001,True,no_basement,10,2014
03/02/2015,2,1,71.53,1029.73,1,False,0,4,2,71.53,,1947,0,98155,47.7482,-122.321,93.83,1029.73,257000,1900-1947,True,no_basement,3,2015
21/08/2014,4,3,196.95,512.82,2,False,0,3,3,131.92,65.03,1985,0,98125,47.7085,-122.286,187.66,808.25,518500,1983-2001,True,medium,8,2014
08/09/2014,4,3,284.28,3286.88,1,False,0,3,4,168.15,116.13,1982,0,98074,47.6198,-122.038,183.95,968.51,657000,1965-1983,True,large,8,2014
15/08/2014,3,3,248.98,3832.22,2,False,0,3,3,248.98,,1984,0,98045,47.4817,-121.749,180.23,4370.49,590000,1983-2001,True,no_basement,8,2014
18/07/2014,4,2,206.24,589.93,1,False,0,3,3,103.12,103.12,1959,0,98125,47.7136,-122.29,181.16,752.51,526000,1947-1965,True,large,7,2014
23/03/2015,2,1,106.84,1045.15,1,False,0,3,2,106.84,,1920,0,98178,47.486,-122.264,102.19,1059.09,254500,1900-1947,True,no_basement,3,2015
14/04/2015,2,1,91.04,340.3,1,False,0,5,3,91.04,,1909,0,98105,47.6645,-122.288,150.5,344.3,575000,1900-1947,True,no_basement,4,2015
21/01/2015,3,2,157.0,975.47,1,False,0,4,3,157.0,,1967,0,98033,47.7018,-122.165,145.86,975.47,464550,1965-1983,True,no_basement,1,2015
15/07/2014,3,2,122.63,560.2,1,False,0,4,3,122.63,,1969,0,98052,47.6993,-122.13,170.94,609.9,409950,1965-1983,True,no_basement,7,2014
